Easting,Northing,Site_ID,Site_Name,County_Dis,Soil_Assoc,Soil_series,S_Subgrp1,S_Subgrp2,Soil_Text,Ersn_Risk,Terrain,Mean_grad_.,Min_grad_.,Max_grad_.,Slope_leng,Precip_mm,Precip_oth,Land_cover,Land_use,Crop_rotat,Land_Other,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Scale,Stdy_Meth1,Stdy_Meth2,Stdy_Area,Stdy_num.field,Stdy_Othr,Rslt_Mean,Rslt_Med,Rslt_Min,Rslt_Max,Rslt_Vol,Rslt_Net,Rslt_Gross,Rslt_num.flds,Rslt_Analysis,Pathway_1,Pathway_2,Observ_1,Observ_2,Observ_3,Observ_4,Observ_5,Reference,Link,Note_a,Note_b,Note_b_1,Long,Lat
356500,411500,1354,NA,Wigan,NA,CLIFTON,7.11,Typical stagnogley soils,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,BEANS,Traditional,NA,17/04/1998,3,Field,Volumetric survey,Transects,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.658765471,53.5982529
446500,436500,1355,NA,North Yorkshire,NA,ABERFORD,5.11,Typical brown calcareous earths,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Minimum cultivation,NA,20/03/1998,3,Field,Volumetric survey,Transects,17,NA,NA,NA,NA,NA,NA,0.063529412,NA,NA,NA,0.077505882,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.295108936,53.82270033
441500,471500,1356,NA,North Yorkshire,NA,FENTON,7.13,Cambic stagnogley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Minimum cultivation,NA,18/03/1998,3,Field,Volumetric survey,Transects,40.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.366303619,54.1376721
446500,476500,1357,NA,North Yorkshire,NA,TICKNALL,7.13,Cambic stagnogley soils,NA,NA,NA,10.5,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Traditional,NA,18/03/1998,3,Field,Volumetric survey,Transects,3.6,NA,NA,NA,NA,NA,NA,0.083333333,NA,NA,NA,0.101666667,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.289011101,54.18217877
451500,411500,1358,NA,Doncaster,NA,ELMTON,3.43,Brown rendzinas,NA,NA,NA,12.3,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,20/03/1998,3,Field,Volumetric survey,Transects,12.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.223310096,53.59754876
451500,436500,1359,NA,North Yorkshire,NA,FENTON,7.13,Cambic stagnogley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Traditional,NA,20/03/1998,3,Field,Volumetric survey,Transects,7.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.219162203,53.8222302
456500,436500,1360,NA,North Yorkshire,NA,LUND,5.52,Gleyic brown sands,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Conventional,NA,20/03/1998,3,Field,Volumetric survey,Transects,24.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.143217736,53.82171198
456500,451500,1361,NA,York,NA,WIGHILL,5.72,Stagnogleyic argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Conventional,NA,24/03/1998,3,Field,Volumetric survey,Transects,5.9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.140457164,53.95651412
451500,486500,1362,NA,North Yorkshire,NA,WALTHAM,5.41,Typical brown earths,NA,NA,NA,7,NA,NA,NA,NA,NA,Arable,NA,SPRING BARLEY,Conventional,NA,08/03/1998,3,Field,Volumetric survey,Transects,12.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.210695384,54.27156701
466500,471500,1363,NA,North Yorkshire,NA,WICK,5.41,Typical brown earths,NA,NA,NA,10.5,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,18/06/1998,3,Field,Volumetric survey,Transects,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.983711897,54.13505116
476500,421500,1364,NA,East Riding of Yorkshire,NA,WISBECH,8.12,Calcareous alluvial gley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,PEAS,Traditional,NA,25/06/1998,3,Field,Volumetric survey,Transects,7.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.843175726,53.68436567
476500,436500,1365,NA,East Riding of Yorkshire,NA,FOGGATHORPE,7.12,Pelo-stagnogley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,20/03/1998,3,Field,Volumetric survey,Transects,57.9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.839466939,53.81915846
471500,451500,1366,NA,East Riding of Yorkshire,NA,FENTON,7.13,Cambic stagnogley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Plough and press,NA,24/03/1998,3,Field,Volumetric survey,Transects,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.911905621,53.954662
471500,461500,1367,NA,North Yorkshire,NA,DUNKESWICK,7.11,Typical stagnogley soils,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,18/03/1998,3,Field,Volumetric survey,Transects,10.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.909560052,54.04452226
476500,466500,1368,NA,North Yorkshire,NA,AYLSHAM,5.43,Gleyic brown earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,SPRING BARLEY,Conventional,NA,06/07/1998,3,Field,Volumetric survey,Transects,3.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.8319581,54.08873437
476500,461500,1369,NA,North Yorkshire,NA,DENCHWORTH,7.12,Pelo-stagnogley soils,NA,NA,NA,14.1,NA,NA,NA,NA,NA,Arable,NA,LINSEED,Conventional,NA,06/03/1998,3,Field,Volumetric survey,Transects,6.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.833218106,54.04380594
481500,431500,1370,NA,East Riding of Yorkshire,NA,SUSTEAD,8.31,Typical cambic gley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,POTATOES,Conventional,NA,25/06/1998,3,Field,Volumetric survey,Transects,7.3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.764857795,53.7734706
481500,446500,1371,NA,East Riding of Yorkshire,NA,LANDBEACH,5.12,Gleyic brown calcareous earths,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,LINSEED,Plough and press,NA,02/07/1998,3,Field,Volumetric survey,Transects,18.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.760884957,53.90825751
486500,441500,1372,NA,East Riding of Yorkshire,NA,EVERINGHAM,8.21,Typical sandy gley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Minimum cultivation,NA,19/03/1998,3,Field,Volumetric survey,Transects,8.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.68620531,53.862521
486500,446500,1373,NA,East Riding of Yorkshire,NA,DENCHWORTH,7.12,Pelo-stagnogley soils,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,02/04/1998,3,Field,Volumetric survey,Transects,3.2,NA,NA,NA,NA,NA,NA,0.4296875,NA,NA,NA,0.494140625,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.684795932,53.90744829
481500,456500,1374,NA,East Riding of Yorkshire,NA,ANDOVER,3.43,Brown rendzinas,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,POTATOES,Plough and press,NA,03/07/1998,3,Field,Volumetric survey,Transects,8.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.758218349,53.99811365
486500,456500,1375,NA,East Riding of Yorkshire,NA,PANHOLES,5.11,Typical brown calcareous earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Conventional,NA,23/03/1998,3,Field,Volumetric survey,Transects,56.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.681965657,53.99730177
496500,436500,1376,NA,North Lincolnshire,NA,SWAFFHAM PRIOR,5.11,Typical brown calcareous earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,SPRING BARLEY,Traditional,NA,07/07/1998,3,Field,Volumetric survey,Transects,8.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.535770023,53.81583607
491500,441500,1377,NA,North Lincolnshire,NA,SWAFFHAM PRIOR,5.11,Typical brown calcareous earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,16/03/1998,3,Field,Volumetric survey,Transects,21.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.610201608,53.86166498
491500,446500,1378,NA,East Riding of Yorkshire,NA,ANDOVER,3.43,Brown rendzinas,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,PEAS,Conventional,NA,07/07/1998,3,Field,Volumetric survey,Transects,17.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.608710744,53.90659086
491500,456500,1379,NA,East Riding of Yorkshire,NA,ANDOVER,3.43,Brown rendzinas,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,PEAS,NA,NA,06/07/1998,3,Field,Volumetric survey,Transects,25.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.605716828,53.99644153
496500,451500,1380,NA,East Riding of Yorkshire,NA,BURLINGHAM,5.72,Stagnogleyic argillic brown earths,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Conventional,NA,23/03/1998,3,Field,Volumetric survey,Transects,11.3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.531052997,53.95060928
496500,456500,1381,NA,East Riding of Yorkshire,NA,PANHOLES,5.11,Typical brown calcareous earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,23/03/1998,3,Field,Volumetric survey,Transects,12.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.529472087,53.99553294
341500,321500,1382,NA,Shropshire,NA,TATTENHALL,8.31,Typical cambic gley soils,NA,NA,NA,7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,08/04/1998,3,Field,Volumetric survey,Transects,24,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.868876946,52.78788658
356500,386500,1383,NA,Halton,NA,ROCKCLIFFE,8.11,Typical alluvial gley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINERT WHEAT,Conventional,NA,17/04/1998,3,Field,Volumetric survey,Transects,13.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.65529186,53.37355703
351500,391500,1384,NA,Halton,NA,SALOP,7.11,Typical stagnogley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,17/04/1998,3,Field,Volumetric survey,Transects,8.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.731208325,53.41805986
356500,396500,1385,NA,Warrington,NA,SALOP,7.11,Typical stagnogley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Conventional,NA,17/04/1998,3,Field,Volumetric survey,Transects,3.8,NA,NA,NA,NA,NA,NA,1.236842105,NA,NA,NA,1.521315789,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.656675692,53.46343642
366500,321500,1386,NA,Telford and Wrekin,NA,NUPEND,5.72,Stagnogleyic argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Conventional,NA,09/04/1998,3,Field,Volumetric survey,Transects,12.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.498198616,52.79002262
376500,311500,1387,NA,Shropshire,NA,NEWPORT,5.51,Typical brown sands,NA,NA,NA,8.7,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Conventional,NA,09/04/1998,3,Field,Volumetric survey,Transects,8.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.349196425,52.70065899
376500,316500,1388,NA,Shropshire,NA,DUNNINGTON HEATH,5.72,Stagnogleyic argillic brown earths,NA,NA,NA,12.3,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,09/04/1998,3,Field,Volumetric survey,Transects,12,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,4.5,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.34955589,52.74560608
406500,321500,1389,NA,Staffordshire,NA,WHIMPLE,5.72,Stagnogleyic argillic brown earths,NA,NA,NA,7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,08/04/1998,3,Field,Volumetric survey,Transects,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.905052877,52.79103172
411500,301500,1390,NA,Staffordshire,NA,ESCRICK,5.71,Typical argillic brown earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,08/04/1998,3,Field,Volumetric survey,Transects,6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.831601007,52.61115778
416500,301500,1391,NA,Derbyshire,NA,BROCKHURST,7.11,Typical stagnogley soils,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Conventional,NA,17/07/1998,3,Field,Volumetric survey,Transects,6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.757761323,52.61102997
416500,306500,1392,NA,Staffordshire,NA,CUCKNEY,5.51,Typical brown sands,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,POTATOES,Conventional,NA,17/07/1998,3,Field,Volumetric survey,Transects,10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.757513226,52.65597818
